tgt,ptile,Bmax,n,lk,lnsigma
A105XXXXX,82,1.3113329133591187,2.0921612657686364,2.3825662894374675,-2.1014908507064702
A105XXXXX,83,1.3265834651458048,2.3496187417542824,2.467590906928207,-2.0932225200845465
A105XXXXX,84,1.34199087432589,2.5980256120814302,2.5531947892790514,-2.083763010816348
A105XXXXX,85,1.3580577405749863,2.904910098064882,2.6411225386201904,-2.073571593025448
A105XXXXX,86,1.3760955933917136,3.2362009733546904,2.7252810096691635,-2.0635068660763216
A105XXXXX,87,1.3940222484474942,3.632207345959164,2.814196682067987,-2.0538424400241038
A105XXXXX,88,1.4108700242621373,4.057141548076219,2.9067426780325487,-2.043212152399816
A105XXXXX,89,1.4308583836204656,4.493811724838268,2.9936540918795753,-2.0312494701622703
A105XXXXX,90,1.450049092315862,4.9345064613198755,3.092624929391359,-2.018843221358603
A105XXXXX,91,1.4690288154458626,5.410478002507924,3.1825197869431987,-2.0066448763047857
A105XXXXX,92,1.4900969670310629,5.8893486535971356,3.280298249029738,-1.9919883863314753
A105XXXXX,93,1.511426842029206,6.368845616866791,3.370008183375867,-1.976409448307732
A105XXXXX,94,1.5361776976614365,6.874905307839227,3.454395432356595,-1.9576700005465164
A105XXXXX,95,1.561469156402839,7.36166062222201,3.544786131102738,-1.9374202918261902
A105XXXXX,96,1.590947203340266,7.895296651064544,3.6371933447985465,-1.9130745590541265
A105XXXXX,97,1.6271468580600965,8.40395974486846,3.7260661982454972,-1.8825068892321017
A105XXXXX,98,1.6755989978799772,8.946253538717448,3.8186479365050223,-1.8400655595864632
A105XXXXX,99,1.7508909889705535,9.494938513029041,3.913023629381203,-1.773898047132635
A105XXXXX,100,2.310628770859224,9.997310815940653,3.999371889523404,-1.1347026817438937
A11XXXXX,0,0.5026703390177143,0.19615231653004472,0.3288815706055004,-2.7854634710658486
A11XXXXX,1,0.5539237267738465,0.4740724489639296,0.7690973112238788,-2.576474332842883
A11XXXXX,2,0.561187371820792,0.5414763919111268,0.8100344665344886,-2.5476254093481003
A11XXXXX,3,0.5657850715317164,0.5873455902321084,0.8331820383953792,-2.5297209190859737
A11XXXXX,4,0.5691660493971517,0.625545691116198,0.8493114605208092,-2.515940604771718
A11XXXXX,5,0.5719003418443162,0.657162206856248,0.8620310341139736,-2.5051576136096765
A11XXXXX,6,0.5742119728249172,0.6863064084465876,0.8727021565471402,-2.4960754248503565
A11XXXXX,7,0.5762723844242124,0.7114344066503436,0.881520050321883,-2.4883214155740494
A11XXXXX,8,0.5781621365503713,0.7343475667189081,0.8895669694034485,-2.481367372108028
A11XXXXX,9,0.5797731231029615,0.7545590612858251,0.8966544990160152,-2.4745724142849648
A11XXXXX,10,0.581309353069136,0.7739865613085531,0.9030558459616469,-2.4688180387661127
A11XXXXX,11,0.5827118616922483,0.7923641274856863,0.9088401559744584,-2.4632062040725637
A11XXXXX,12,0.5840382600085559,0.8097833006284516,0.9142006696751516,-2.4578002453805374
A11XXXXX,13,0.5852939731751607,0.8271748601125364,0.9192137001051,-2.4527434480938552
A11XXXXX,14,0.58652994601118,0.8438003905466529,0.9238851250415968,-2.447891387735608
A11XXXXX,15,0.5877429322923917,0.8582407618829465,0.9285007478347872,-2.4432892673558526
A11XXXXX,16,0.588904712234545,0.8737496129768831,0.9328767616519655,-2.4389770277897727
A11XXXXX,17,0.5898887515495035,0.8877756512378301,0.9368473861547468,-2.434869681402236
A11XXXXX,18,0.5909217176447039,0.9017449667296475,0.9406272119226764,-2.430750368528557
A11XXXXX,19,0.591982665860326,0.9150210996530622,0.9442879115207439,-2.426723115804948
A11XXXXX,20,0.59301560200713,0.9275370576804571,0.9477770120950475,-2.4226834414406513
A11XXXXX,21,0.5940485316676449,0.9401441424205574,0.9511240112005375,-2.418819448003727
A11XXXXX,22,0.5949478783586984,0.9526584390222398,0.9543437878317516,-2.4152793982694645
A11XXXXX,23,0.5958572421747497,0.9649279246758273,0.9574381303627846,-2.4117821808795648
A11XXXXX,24,0.5967214567452168,0.9777380418943811,0.9605676755480758,-2.4085903651382385
A11XXXXX,25,0.5976044341595306,0.9891175634708581,0.9634893001747156,-2.405155332081861
A11XXXXX,26,0.5984973102292548,1.0009098691093157,0.9663784607278787,-2.401720417155292
A11XXXXX,27,0.5994186906069904,1.0121014923458302,0.9689982891880967,-2.3983917267569845
A11XXXXX,28,0.6002422601276955,1.024078175513623,0.9717407337272616,-2.3948899092661726
A11XXXXX,29,0.6010554514745129,1.0356740960419042,0.9743903697308409,-2.391698173023785
A11XXXXX,30,0.6018878812058661,1.047042251919074,0.9770202076925547,-2.388492030557191
A11XXXXX,31,0.6027375854011804,1.058226556196694,0.9796413355249045,-2.385555368640918
A11XXXXX,32,0.6035821784395037,1.0699980256470827,0.9820994990765637,-2.382620704560004
A11XXXXX,33,0.6043438384483991,1.0810208547101074,0.9844921588456539,-2.3796994379440166
A11XXXXX,34,0.6051074334708484,1.0918379418450008,0.9869686658545196,-2.376538195028858
A11XXXXX,35,0.6059073140111864,1.1028816873493748,0.9892570383475094,-2.373631792792435
A11XXXXX,36,0.606716855375809,1.1139738815020674,0.991688084378711,-2.37064972382025
A11XXXXX,37,0.6074420972911714,1.1241753502948972,0.9940132708132146,-2.367508509723958
A11XXXXX,38,0.608202995558498,1.1354126392755015,0.9961627545765641,-2.3645432085969675
A11XXXXX,39,0.6089467336989388,1.1458600253949358,0.9983438645330927,-2.361709410028833
A11XXXXX,40,0.609713572297011,1.1565489960362108,1.0005533186767732,-2.3588153730523675
A11XXXXX,41,0.6104252127575299,1.1673575523544153,1.002656077496736,-2.3560426835932318
A11XXXXX,42,0.6111696768150459,1.1781457227517615,1.0048567556188885,-2.353054430444702
A11XXXXX,43,0.6119043038419276,1.1883814586856067,1.006982348472338,-2.35025875922286
A11XXXXX,44,0.6126596454634459,1.1993662785741288,1.009077692078005,-2.347417074669792
A11XXXXX,45,0.6133966634648516,1.2102886144018443,1.011212958602759,-2.344554396761007
A11XXXXX,46,0.614167214830164,1.2208683398909366,1.0133294083492546,-2.3416774450017224
A11XXXXX,47,0.6149451257000711,1.2315938326557614,1.0153712873642473,-2.338778141008392
A11XXXXX,48,0.6157520179186939,1.2426530849197008,1.017506455226566,-2.33594291190716
A11XXXXX,49,0.6164860234566776,1.2544006471299605,1.0196067802360589,-2.3330815810526078
A11XXXXX,50,0.6172467703770013,1.2652328311101373,1.0216466060829432,-2.3304235829316715
A11XXXXX,51,0.6179906946370449,1.2764464491812944,1.0237054361396478,-2.327598765888826
A11XXXXX,52,0.6188203674269941,1.287713724281449,1.0257847739954193,-2.3246646954704073
A11XXXXX,53,0.6196039121014609,1.299229058073707,1.0278804270689623,-2.3217680369121023
A11XXXXX,54,0.620396642441028,1.3106462189043362,1.030010959693581,-2.318954598897905
A11XXXXX,55,0.6212202362448904,1.3218406909791098,1.0319677641876017,-2.3160692342614544
A11XXXXX,56,0.6220174850038884,1.3341683544125342,1.0339839346090316,-2.313146694607722
A11XXXXX,57,0.622858122699963,1.3458636297099411,1.0359492183729329,-2.3101269237714654
A11XXXXX,58,0.6237181309372684,1.357967071880088,1.037898687970357,-2.307229900617579
A11XXXXX,59,0.6245474280451176,1.3700369476054644,1.0399692914894654,-2.304348723489375
A11XXXXX,60,0.625392343450044,1.382440489753339,1.04205724528757,-2.301348624913684
A11XXXXX,61,0.6262616403659437,1.3947128704776013,1.0440642399147761,-2.298313221170445
A11XXXXX,62,0.6271169634228652,1.40809432207781,1.046168947822103,-2.295346562312361
A11XXXXX,63,0.6279750045160387,1.4204560949361826,1.0482079479047495,-2.2923121518382645
A11XXXXX,64,0.6289107158761847,1.4335059334808913,1.0502610686929958,-2.289319193673504
A11XXXXX,65,0.6298316539244252,1.4468433853530878,1.0524395967151674,-2.2863574857705364
A11XXXXX,66,0.6307849903025203,1.4605147138136971,1.054429253957221,-2.283290154812753
A11XXXXX,67,0.6317593094061503,1.4743886744023245,1.0564702422644274,-2.280153284160647
A11XXXXX,68,0.6327659491055535,1.488671590371201,1.0585213330235683,-2.27688073728003
A11XXXXX,69,0.6337951578178822,1.5038176762541489,1.0606558664631645,-2.2737843320308624
A11XXXXX,70,0.6347919951265376,1.5189312477804213,1.0628839182018828,-2.2703803945838077
A11XXXXX,71,0.6358976348401768,1.5342551239890705,1.0652426259739,-2.267092757019521
A11XXXXX,72,0.6370232339611319,1.5503397052173327,1.0675513866768371,-2.263651624731208
A11XXXXX,73,0.638155184805855,1.565702371234801,1.0699170302525154,-2.2600269129382227
A11XXXXX,74,0.6393530262508771,1.5824389548551387,1.0722661110518525,-2.256291157558072
A11XXXXX,75,0.6405947618542254,1.5995067874413407,1.0746306693540928,-2.2527603475629774
A11XXXXX,76,0.6419037468492844,1.6179394046098563,1.0772026556548175,-2.248891518148369
A11XXXXX,77,0.6432503476359069,1.6372789911531473,1.0798144207723097,-2.244951819914065
A11XXXXX,78,0.6446175136230594,1.6569592430140114,1.0825735826221758,-2.240816567402663
A11XXXXX,79,0.6460840348478962,1.6775287271672519,1.0852913631038232,-2.2367695263067775
A11XXXXX,80,0.6475823412492338,1.6983305289341595,1.0880351396379684,-2.232513988131765
A11XXXXX,81,0.6491712496676998,1.72008152783623,1.0908246318582757,-2.2283926481011265
A11XXXXX,82,0.650820802357508,1.7431668467739345,1.0939091423677887,-2.2239334728177855
A11XXXXX,83,0.6524584333918799,1.7685869429060126,1.0971337195163526,-2.2191443597541918
A11XXXXX,84,0.6542963734010335,1.7949094730337456,1.1005684040356507,-2.2140525751577123
A11XXXXX,85,0.6563203099458409,1.8239428862233145,1.1038742625376052,-2.2089557912772477
A11XXXXX,86,0.658531337204076,1.8545205065441164,1.107341474935482,-2.203609441017081
A11XXXXX,87,0.6607628845328459,1.8861907894153858,1.1110660473771623,-2.19816621577111
A11XXXXX,88,0.6632735945169286,1.920763554069863,1.115112608943747,-2.19237668432957
A11XXXXX,89,0.6661147434161867,1.9599261223640727,1.1191093529162948,-2.1863693896417793
A11XXXXX,90,0.6691221738744207,2.001594471214035,1.1237039940986036,-2.179638283389684
A11XXXXX,91,0.6724994456040302,2.0478894539450136,1.1288258284750374,-2.172229862122254
A11XXXXX,92,0.6762387824918873,2.1042161839545575,1.1339670638019177,-2.163972817283417
A11XXXXX,93,0.6807442570349997,2.165412965932988,1.1400687494045296,-2.1551023382191246
A11XXXXX,94,0.6862977447786476,2.239531660565251,1.1473404703111063,-2.1450750673176673
A11XXXXX,95,0.6926625225316407,2.32650359019643,1.1559924169328932,-2.1329903734195037
A11XXXXX,96,0.7014605764049971,2.437549473682393,1.1671640260426481,-2.1188714322020035
A11XXXXX,97,0.7126648194008837,2.5949474755960793,1.1817249750296128,-2.1007649305080776
A11XXXXX,98,0.7303619071477855,2.8389508721140624,1.2044192025952247,-2.077582722035596
A11XXXXX,99,0.7605717201296606,3.3472805799768204,1.2490810113168997,-2.0416369501955045
A11XXXXX,100,0.9263193145533438,9.988455366136328,1.8534524322656771,-1.794174125115027
A5XXXXX,0,0.4526953720102442,0.6314758104773992,1.7716689325928954,-3.3583487790861444
A5XXXXX,1,0.4939638643217435,0.887435502013996,1.8762550571495245,-3.1692360754733064
A5XXXXX,2,0.5007116147157769,0.9252702956118888,1.8907473913700275,-3.1432356881658556
A5XXXXX,3,0.5048214415595603,0.9504552581832482,1.9002547259662104,-3.126198705610242
A5XXXXX,4,0.5080144079757006,0.9682567543210059,1.9069065395928695,-3.1136398837423975
A5XXXXX,5,0.5107661458337466,0.9841751402687736,1.912731160925578,-3.103738520684413
A5XXXXX,6,0.5129296516922551,0.9975780185708694,1.9174766851810727,-3.0946189424484043
A5XXXXX,7,0.5150603361853462,1.0086129730044442,1.921642743348216,-3.0870608989183697
A5XXXXX,8,0.5169213529074241,1.0188351943813825,1.9255571924597088,-3.0800339057249158
A5XXXXX,9,0.5186013163012553,1.0280144181813111,1.9289957800897088,-3.0732119022902387
A5XXXXX,10,0.5201864984808473,1.036111753965251,1.9319557351082803,-3.0676021550422585
A5XXXXX,11,0.5215977354519263,1.04435464245079,1.9350138726346549,-3.0622061824535862
A5XXXXX,12,0.5229550109441712,1.0518862454866162,1.9377389424662863,-3.05744542964719
A5XXXXX,13,0.5241930339741919,1.0585004068881445,1.9404053359369624,-3.05268312764757
A5XXXXX,14,0.525431753235666,1.0652371671203662,1.9430848483805248,-3.048252599333489
A5XXXXX,15,0.5266482930955929,1.0716454162681253,1.9454462511102681,-3.043908612506806
A5XXXXX,16,0.5277112481670504,1.0780739884601587,1.9476785616785675,-3.0396171802701457
A5XXXXX,17,0.5288208422885861,1.0836752628252098,1.9498935855367576,-3.0355540955444775
A5XXXXX,18,0.5299035663036762,1.0892234316546219,1.9520101188230616,-3.0315806700883225
A5XXXXX,19,0.5308666319100535,1.0947394004547615,1.95406623452563,-3.027696734660436
A5XXXXX,20,0.5318837484612813,1.1002068240983518,1.9560669512153521,-3.0239441525935398
A5XXXXX,21,0.5327886210835152,1.105724953908329,1.9581117021286916,-3.0202439216947514
A5XXXXX,22,0.5337385885458766,1.1105599976547098,1.9599727880786273,-3.016873674328095
A5XXXXX,23,0.5346098244672481,1.1156172238402868,1.9618448107186124,-3.0135683395744546
A5XXXXX,24,0.535470030255129,1.1205731212873447,1.9637695930873194,-3.0104024281600807
A5XXXXX,25,0.5363048981360101,1.1251481643544747,1.9656634230973025,-3.0070244585542887
A5XXXXX,26,0.5371714767542063,1.1294794236854373,1.9674589490041061,-3.0038417254328555
A5XXXXX,27,0.5379907174461028,1.1341867707169273,1.9693705961479013,-3.000531452620098
A5XXXXX,28,0.5388035969539329,1.1384587387234872,1.9710977608404,-2.997374528898693
A5XXXXX,29,0.5396638061113155,1.143163625909468,1.9727551902445903,-2.994428667516887
A5XXXXX,30,0.5404492586246724,1.147687401719571,1.974390258568362,-2.99144425352656
A5XXXXX,31,0.5412614598968306,1.1518416488550938,1.9760086184733223,-2.9883260518228605
A5XXXXX,32,0.5420331381724888,1.1560052973332464,1.977652983679409,-2.985213703599716
A5XXXXX,33,0.5428628779204445,1.1603306647887681,1.9793086738793297,-2.9822459436476376
A5XXXXX,34,0.5436581030870186,1.1644925254034506,1.9808634645709005,-2.979412065883529
A5XXXXX,35,0.5444172661007536,1.168801704702752,1.9825280310611348,-2.976464507083569
A5XXXXX,36,0.5451777063325736,1.1727663665828734,1.9840961350851385,-2.973582699434043
A5XXXXX,37,0.5459382436877748,1.1768582640080023,1.9856869780257203,-2.970706715496535
A5XXXXX,38,0.546710764845497,1.181080499554164,1.9872278866688209,-2.9678950377157154
A5XXXXX,39,0.5474901948273778,1.1853010712315484,1.9887036769094468,-2.9651380226347235
A5XXXXX,40,0.5482584569709268,1.1893753500761437,1.9902875025378592,-2.962477909373658
A5XXXXX,41,0.5490297542205872,1.1932728980671918,1.9918817353681164,-2.9597878374534288
A5XXXXX,42,0.5497862035828504,1.1973457705071546,1.9934651428938617,-2.9571026633463786
A5XXXXX,43,0.5504976482964316,1.201760338742398,1.9950189529583853,-2.954396932557211
A5XXXXX,44,0.551289543580495,1.2059307990089718,1.9966496616827099,-2.951750119721071
A5XXXXX,45,0.5520394322136588,1.2100979059605192,1.998265933371821,-2.949057157417242
A5XXXXX,46,0.5528132411393814,1.2143230170394435,1.9997728141940125,-2.9464577078000445
A5XXXXX,47,0.5535964072378377,1.2184501352072037,2.0012468055199375,-2.943850446691878
A5XXXXX,48,0.5543658415577302,1.2225333579839326,2.0027759264193934,-2.9413026026120206
A5XXXXX,49,0.5551101812985325,1.226616424028356,2.0042451149362877,-2.938556053184975
A5XXXXX,50,0.5558826431771375,1.230519909466941,2.0056943084457477,-2.9358982300254666
A5XXXXX,51,0.5566790127192769,1.234693809907864,2.0071839506046754,-2.9331619813632863
A5XXXXX,52,0.5574400911182307,1.23859036173627,2.0086460537584983,-2.9306056374905185
A5XXXXX,53,0.5582165859753542,1.242602368017614,2.0103089114426367,-2.928052193704717
A5XXXXX,54,0.5590271319042098,1.246897246588981,2.0117823549032465,-2.925335629775782
A5XXXXX,55,0.5598061898545585,1.2509118179126584,2.0133431620271334,-2.9226019106404566
A5XXXXX,56,0.5606453214020821,1.2550239385164534,2.014903810100358,-2.919868125706475
A5XXXXX,57,0.5614109356702952,1.2592302121006047,2.0164051236283123,-2.917139985232681
A5XXXXX,58,0.5621597938672404,1.2635942653866374,2.0179759178113104,-2.9143220220182235
A5XXXXX,59,0.562984560592329,1.26786733860807,2.019570553406353,-2.9116300902490893
A5XXXXX,60,0.5637673950555612,1.272500662552323,2.0211193455418806,-2.9089033107354494
A5XXXXX,61,0.5646385026922973,1.2769744492323407,2.0227584820653184,-2.90598833405891
A5XXXXX,62,0.5654705594776775,1.2814099496524256,2.024375672744979,-2.903133209863104
A5XXXXX,63,0.5663421843777332,1.2858553584695458,2.026051148614684,-2.900187956255585
A5XXXXX,64,0.5672020980372501,1.2904194724164173,2.027781534914261,-2.8971612306239565
A5XXXXX,65,0.5679822579497834,1.2949884736671051,2.0295467707801476,-2.8942264940729183
A5XXXXX,66,0.5689002112653991,1.2997726422517917,2.031351916159456,-2.8913902137231204
A5XXXXX,67,0.5698340392941371,1.3045822175365025,2.0330908865244797,-2.888363472350077
A5XXXXX,68,0.5707647152365222,1.309226638282201,2.0348812547001964,-2.8851911888188173
A5XXXXX,69,0.5716845731111372,1.3143081614752905,2.036663576163586,-2.882008291786292
A5XXXXX,70,0.5726164219475077,1.319436716821898,2.038658838136935,-2.879010666713449
A5XXXXX,71,0.5735908070386785,1.3246188699573156,2.040713824900921,-2.875849668400006
A5XXXXX,72,0.574578112898362,1.330112139233933,2.0426921402624,-2.872619511117202
A5XXXXX,73,0.575533954042365,1.335406401471509,2.04461636036125,-2.8693421679098203
A5XXXXX,74,0.5765977662412682,1.340895975558645,2.0466644337252564,-2.865896441665477
A5XXXXX,75,0.5776955140633735,1.3461933079509945,2.048699147063398,-2.862388110666685
A5XXXXX,76,0.5788679089815647,1.3525266854789848,2.051005830298857,-2.8589087757104847
A5XXXXX,77,0.5799533446182027,1.3585807996509325,2.053399182484869,-2.8553336486946885
A5XXXXX,78,0.5810213014498581,1.364815102670121,2.0557358626314133,-2.8514744223967283
A5XXXXX,79,0.5822038896390458,1.3709933373090815,2.0582158964990644,-2.8475833667815453
A5XXXXX,80,0.5834495885211568,1.3774493397311762,2.0609334423577215,-2.8433901858049193
A5XXXXX,81,0.5847066885584865,1.384428199089217,2.0635491051649124,-2.839219095176767
A5XXXXX,82,0.5860973340201169,1.3915280067596099,2.066177556887846,-2.8348673071805606
A5XXXXX,83,0.5874943833604404,1.3990475066362518,2.0690830738642183,-2.8304399253350803
A5XXXXX,84,0.5890026288860889,1.406713228861693,2.0720823174291967,-2.825578749799603
A5XXXXX,85,0.5905647382813632,1.4148219397518185,2.075296455987642,-2.8207020143031474
A5XXXXX,86,0.5921683043725409,1.4235386350170467,2.0785692708949295,-2.8154544402558193
A5XXXXX,87,0.5939986375312234,1.4326206752113728,2.0821811475309855,-2.80969771388356
A5XXXXX,88,0.5959599195485243,1.4414453073058595,2.0859295082105955,-2.8039598343399135
A5XXXXX,89,0.5980870698822502,1.451793513516857,2.0900058474976824,-2.798017946088242
A5XXXXX,90,0.6002624241681056,1.462815462514977,2.0940671483387487,-2.7912287120829586
A5XXXXX,91,0.6025515725470443,1.4751291235925323,2.099156679613436,-2.7842340278412196
A5XXXXX,92,0.6052257277899415,1.4882114868339646,2.104649475194792,-2.776344884757889
A5XXXXX,93,0.6084390809788118,1.503066071474815,2.1106950395048254,-2.7680000653496286
A5XXXXX,94,0.6119454527144643,1.519475704775496,2.117824428795397,-2.7582774213023526
A5XXXXX,95,0.6163172080545049,1.538725415884761,2.125576110195453,-2.7471724658391716
A5XXXXX,96,0.6215857080009669,1.561293959534286,2.135496302598574,-2.734415466697848
A5XXXXX,97,0.6281536236784193,1.5913624088178842,2.1479338602645415,-2.7190911958349764
A5XXXXX,98,0.6374992257596078,1.6313099358018601,2.165331692062704,-2.6968765603734064
A5XXXXX,99,0.6534707654712001,1.7019884952309723,2.1958287585800353,-2.667179804419874
A5XXXXX,100,0.8259928196113324,2.3885087903148143,2.480648717780887,-2.436488889836505
A6XXXXX,0,0.5047179936586941,0.016691242102411463,0.06522590715225318,-3.0899659597021465
A6XXXXX,1,0.5591761424520818,0.7227697981382109,1.4369935341894504,-2.9213043125261837
A6XXXXX,2,0.5659359502903105,0.7635326792544425,1.4545729131684264,-2.895864215818389
A6XXXXX,3,0.5701828121017148,0.7897535530991154,1.464303765288898,-2.8793329805777295
A6XXXXX,4,0.5733167798393185,0.8095067555934694,1.4721379065128588,-2.8678867134202926
A6XXXXX,5,0.576026908933624,0.8254997899568199,1.4781150775306824,-2.857448446601755
A6XXXXX,6,0.5784622419345977,0.8397666045986808,1.48328016581498,-2.8490871949324696
A6XXXXX,7,0.5804339740952957,0.8515632779362544,1.4875668724281086,-2.8421586866284176
A6XXXXX,8,0.5823253819399553,0.8622338144349939,1.491776414104274,-2.83550531168824
A6XXXXX,9,0.5839692741715203,0.8717963474795138,1.4953530764844003,-2.8292111045773023
A6XXXXX,10,0.5855215430229523,0.8809611291524397,1.498758792201484,-2.8235218849112775
A6XXXXX,11,0.5870132610127026,0.8898403042103463,1.5016597309785444,-2.818284851783835
A6XXXXX,12,0.5884046949136204,0.8981282404469717,1.504531190531759,-2.8133732578727066
A6XXXXX,13,0.5897789418725506,0.9054321815092998,1.5073177051657676,-2.8086375893261986
A6XXXXX,14,0.5910713024974013,0.9127602858609568,1.5099110360011516,-2.804056045021379
A6XXXXX,15,0.5922285615025171,0.9199773560676145,1.512298032682286,-2.7999508653618075
A6XXXXX,16,0.5933727275001851,0.9266031911839772,1.5147129586820978,-2.795782216458188
A6XXXXX,17,0.5944941803638568,0.932683830883099,1.5170663692271773,-2.7921499610685245
A6XXXXX,18,0.5955238563344829,0.9384824451759397,1.519311320534089,-2.7883450263877414
A6XXXXX,19,0.596552152680947,0.9442978504831865,1.52161351843341,-2.784711516443372
A6XXXXX,20,0.5975474629547475,0.9501455917055794,1.5237253209591268,-2.781169240884851
A6XXXXX,21,0.598560750737348,0.9557125870278205,1.525803110810073,-2.7777362923312223
A6XXXXX,22,0.5995451819253435,0.9615867591932713,1.5277781779460649,-2.774137274994798
A6XXXXX,23,0.6005429918593329,0.966959426894307,1.5299112323462778,-2.7708179462259874
A6XXXXX,24,0.6014212963742332,0.9720275085332892,1.5318562989089852,-2.7675878683716575
A6XXXXX,25,0.6023371296031528,0.9770944598457474,1.5338246276352558,-2.7642479492909224
A6XXXXX,26,0.603228615140926,0.982512664984943,1.5357854850344785,-2.761065905373462
A6XXXXX,27,0.6041181582480195,0.9874319092794221,1.5377106351677923,-2.75800882601309
A6XXXXX,28,0.6049793585484191,0.9923183214851585,1.5395950811633867,-2.755052259058744
A6XXXXX,29,0.6058340653200254,0.9968640651332883,1.5413224097222746,-2.752109901948168
A6XXXXX,30,0.606676565645452,1.0015903834562612,1.5430801265554703,-2.7491668370063396
A6XXXXX,31,0.607568346372581,1.0062666150937196,1.5448921265199211,-2.7462657494014797
A6XXXXX,32,0.6085002211249619,1.0110400041039647,1.546691476425599,-2.74339569277244
A6XXXXX,33,0.6092768748034114,1.015820765627754,1.5484364196307352,-2.740506474140657
A6XXXXX,34,0.6101061547560087,1.0205415600116514,1.550124328873153,-2.7376275548724354
A6XXXXX,35,0.6109480333028596,1.0249512557205374,1.5518426120002975,-2.734827009084293
A6XXXXX,36,0.6117716468152153,1.0295957279380383,1.5535767042285562,-2.732070152070219
A6XXXXX,37,0.6125573740799252,1.0340717312458616,1.5553994900147474,-2.729381179505973
A6XXXXX,38,0.6133902199660894,1.038639129806632,1.557207638539518,-2.7266647284530094
A6XXXXX,39,0.6141927727061016,1.0428556282985644,1.5589417741657434,-2.7238415335469273
A6XXXXX,40,0.6150115054430759,1.0472713178281332,1.5606085945584285,-2.720918520391524
A6XXXXX,41,0.6157799870273684,1.0515726269883812,1.5623027589134426,-2.7182006289632774
A6XXXXX,42,0.6165931172978047,1.0559092093564009,1.564034788141514,-2.715448516110486
A6XXXXX,43,0.617366985659074,1.0604361260485375,1.565727679667979,-2.7127191228315337
A6XXXXX,44,0.6181388136110566,1.0647971839176824,1.5674342231071376,-2.7100871151500185
A6XXXXX,45,0.6189826689564426,1.069149800323592,1.5691664368798774,-2.7075969567359666
A6XXXXX,46,0.6197918145719078,1.073404321097987,1.5707891245719168,-2.7050248107276205
A6XXXXX,47,0.6205905011019713,1.0777407638093646,1.5725251094701624,-2.7024498234483456
A6XXXXX,48,0.6213877285259782,1.0820554313935018,1.5743173968685087,-2.6999035736379446
A6XXXXX,49,0.6221872181844077,1.0863522282174702,1.5760197929650568,-2.697156071676024
A6XXXXX,50,0.6230015625045512,1.090794321929832,1.5776970305152995,-2.694570405929019
A6XXXXX,51,0.6238428395073303,1.0955078135307579,1.579489141496555,-2.691789054540145
A6XXXXX,52,0.624690994218668,1.0997529531160888,1.581168145058874,-2.6890312152734626
A6XXXXX,53,0.625514880854437,1.1042414907688811,1.5828353100088564,-2.6864085157786097
A6XXXXX,54,0.6263564238469236,1.1085790140806164,1.5845904820832877,-2.6837040756209536
A6XXXXX,55,0.6271711139390562,1.113208781494189,1.5863633661081817,-2.680877410537401
A6XXXXX,56,0.6280611338930324,1.1175695050675154,1.588048744379606,-2.6779192718042686
A6XXXXX,57,0.6289456032097932,1.1217766201014996,1.5897959841622837,-2.675061227649361
A6XXXXX,58,0.6298011424500104,1.1263433527975508,1.5915775137848445,-2.672186386975323
A6XXXXX,59,0.6306810781182466,1.1311078336449996,1.5934761756121905,-2.669365338765622
A6XXXXX,60,0.6315517650095557,1.136179257595649,1.5952543836860607,-2.6663828248523647
A6XXXXX,61,0.6324256780754809,1.1409504842044762,1.5970928832971132,-2.6633537346202765
A6XXXXX,62,0.6333702262438643,1.1458701759026697,1.5990989187687394,-2.6605702374750133
A6XXXXX,63,0.6342849808278351,1.150624352467219,1.6009409255855152,-2.6576689980097177
A6XXXXX,64,0.6352417099796119,1.1556595397496308,1.6029289005470586,-2.6546006837585003
A6XXXXX,65,0.6362260734313436,1.1607526685384255,1.604922938250838,-2.6518515799294953
A6XXXXX,66,0.6372017712152755,1.165896085723672,1.606958620191207,-2.6488512874871084
A6XXXXX,67,0.6381686987780311,1.1711506964089766,1.6089869637823613,-2.645864861415453
A6XXXXX,68,0.6391846598255745,1.1765546561672708,1.611128037686742,-2.642709878217435
A6XXXXX,69,0.6402248919790479,1.1822461848205716,1.613214506098572,-2.6394250626447633
A6XXXXX,70,0.6412371649860308,1.1880746039087207,1.6152836779433788,-2.636229142966953
A6XXXXX,71,0.6422855435886733,1.19350576000106,1.6176033107585839,-2.6329568016027847
A6XXXXX,72,0.6433030462193343,1.1994255828515918,1.6198198790156453,-2.629727182554843
A6XXXXX,73,0.6444752654132448,1.2051329528709889,1.6220539561315315,-2.6265369371622844
A6XXXXX,74,0.6456204851944316,1.2115644725132713,1.6244927084828498,-2.623188829288156
A6XXXXX,75,0.6468427334683636,1.2181529493668801,1.6269113985719792,-2.6196745511792487
A6XXXXX,76,0.6480307730398417,1.2247368192914512,1.6293681665243882,-2.616055925795613
A6XXXXX,77,0.6492883397824758,1.231430409194573,1.6319156296387187,-2.612316371267095
A6XXXXX,78,0.6505933113017415,1.2383256279548012,1.6346018331847023,-2.608485080700837
A6XXXXX,79,0.6520118288968599,1.2453909490808066,1.6372369979398886,-2.6045316799964966
A6XXXXX,80,0.6534086764948813,1.2527226272889393,1.6399924137058446,-2.600528356297313
A6XXXXX,81,0.654837575667776,1.2602244155527111,1.642911765919818,-2.5965146575573166
A6XXXXX,82,0.6562899985928878,1.2685923223921325,1.6460730889345885,-2.592194218154344
